,收盘,开盘,高,低,交易量
2014/8/4,2223.33,2190.04,2224.07,2186.92,17.41
2014/8/5,2219.95,2224.63,2226.84,2206.85,17.54
2014/8/6,2217.46,2212,2223.89,2192.99,17.77
2014/8/7,2187.67,2216.66,2220.57,2185.76,17.52
2014/8/8,2194.42,2188.71,2199.58,2180.6,13.52
2014/8/11,2224.65,2199.43,2225.96,2198.31,15.06
2014/8/12,2221.59,2222.7,2222.98,2210,15.48
2014/8/13,2222.88,2223.05,2230.99,2202.44,17.81
2014/8/14,2206.47,2221.54,2230.89,2204.38,17.01
2014/8/15,2226.73,2207.23,2230.87,2203.24,15
2014/8/18,2239.47,2229.8,2242.04,2228.13,16.39
2014/8/19,2245.33,2242.34,2246.02,2227.92,17.77
2014/8/20,2240.21,2241.66,2248.94,2233.89,16.77
2014/8/21,2230.46,2239.57,2240.08,2211.63,16.57
2014/8/22,2240.81,2228.97,2243.3,2225.27,16.01
2014/8/25,2229.27,2241.1,2241.55,2222.01,16.21
2014/8/26,2207.11,2225.29,2232.78,2200.62,16.35
2014/8/27,2209.47,2207.03,2216.67,2204.05,12.09
2014/8/28,2195.82,2210.48,2219.47,2194.86,12.42
2014/8/29,2217.2,2198.95,2218.7,2193.26,10.52
2014/9/1,2235.51,2220.13,2236.29,2217.68,12.92
2014/9/2,2266.05,2239.68,2267.51,2234.38,19.21
2014/9/3,2288.63,2268.39,2290.55,2268.1,21.25
2014/9/4,2306.86,2290.03,2307.7,2283.28,19.95
2014/9/5,2326.43,2311.3,2327.56,2307.45,21.32
2014/9/9,2326.53,2328.43,2331.92,2315.89,19.7
2014/9/10,2318.31,2318.5,2321.91,2306.42,18.98
2014/9/11,2311.68,2315.73,2343.59,2304.6,22.22
2014/9/12,2331.95,2308.35,2331.95,2302.77,19.35
2014/9/15,2339.14,2330.19,2340.45,2321.59,21.51
2014/9/16,2296.56,2341.03,2347.93,2293.87,30.27
2014/9/17,2307.89,2298.98,2309.05,2282.79,21.08
2014/9/18,2315.93,2303.85,2319.87,2297.93,18.91
2014/9/19,2329.45,2312.98,2331.56,2305.52,17.46
2014/9/22,2289.87,2323.55,2323.55,2284.38,17.58
2014/9/23,2309.72,2289.09,2311.53,2289.02,15.69
2014/9/24,2343.57,2302.23,2345.75,2297.88,22.25
2014/9/25,2345.1,2352.86,2365.15,2336.81,22.57
2014/9/26,2347.72,2339.29,2350.11,2329.96,17.47
2014/9/29,2357.71,2353.71,2363.06,2346.58,20.01
2014/9/30,2363.87,2361.32,2365.49,2354.27,19.39
2014/10/8,2382.79,2368.58,2382.79,2354.29,20.44
2014/10/9,2389.37,2383.86,2391.35,2367.11,23.59
2014/10/10,2374.54,2380.76,2386.28,2365.07,22.47
2014/10/13,2366.01,2366.43,2366.86,2341.12,20.09
2014/10/14,2359.47,2362.8,2380.52,2349.19,19.68
2014/10/15,2373.67,2358.23,2374.81,2344.37,20.28
2014/10/16,2356.5,2361.13,2389.67,2353.41,24.82
2014/10/17,2341.18,2352.78,2360.6,2312.83,21.23
2014/10/20,2356.73,2346.05,2357.51,2340.46,16
2014/10/21,2339.66,2355.03,2361.65,2337.55,16.88
2014/10/22,2326.55,2339.22,2352.12,2324.59,15.27
2014/10/23,2302.42,2322.32,2329.93,2297.33,16.26
2014/10/24,2302.28,2303.08,2314.87,2296.66,13.22
2014/10/27,2290.44,2293.57,2293.64,2279.84,13.03
2014/10/28,2337.87,2294.01,2338.28,2294.01,17.86
2014/10/29,2373.03,2343.72,2381.64,2339.71,26.56
2014/10/30,2391.08,2371.89,2397.26,2365.92,29.46
2014/10/31,2420.18,2393.18,2423.6,2384.48,32.58
2014/11/3,2430.03,2425.22,2436.79,2418.17,29.88
2014/11/4,2430.68,2428.27,2435.22,2417.22,30.9
2014/11/5,2419.25,2432.17,2434.36,2415.5,26.36
2014/11/6,2425.86,2419.62,2426.89,2401.75,22.2
2014/11/7,2418.17,2427.9,2454.42,2407.44,29.12
2014/11/10,2473.67,2436.63,2474.16,2428.19,30.06
2014/11/11,2469.67,2483.65,2508.62,2445.96,41.19
2014/11/12,2494.48,2454.6,2494.92,2444.81,25.29
2014/11/13,2485.61,2495,2507.74,2471.41,29.5
2014/11/14,2478.82,2477.97,2481.02,2457.05,22.06
2014/11/17,2474.01,2506.86,2508.77,2472.45,21.57
2014/11/18,2456.37,2474.18,2477.05,2449.81,20.11
2014/11/19,2450.99,2452.15,2461.49,2442.71,18.62
2014/11/20,2452.66,2443.28,2458.32,2437.48,16.55
2014/11/21,2486.79,2452.63,2488.2,2446.65,21.22
2014/11/24,2532.88,2505.53,2546.75,2495.52,36.35
2014/11/25,2567.6,2532,2568.38,2527.08,31.43
2014/11/26,2604.35,2572.65,2605.07,2570.4,33.71
2014/11/27,2630.49,2615.37,2631.4,2599.11,36.41
2014/11/28,2682.83,2629.63,2683.18,2622.06,46.59
2014/12/1,2680.16,2691.72,2720.74,2668.84,44.68
2014/12/2,2763.54,2667.82,2777.37,2665.69,43.77
2014/12/3,2779.53,2768.68,2824.18,2733.87,56.21
2014/12/4,2899.46,2783.47,2900.51,2772.43,53.27
2014/12/5,2937.65,2926.57,2978.03,2813.05,64.05
2014/12/8,3020.26,2907.82,3041.66,2879.85,58.76
2014/12/9,2856.27,2992.49,3091.32,2834.59,77.2
2014/12/10,2940.01,2855.94,2946.71,2807.68,51.29
2014/12/11,2925.74,2912.35,2965.67,2892.61,48.26
2014/12/12,2938.17,2929.36,2962.51,2914.96,40.95
2014/12/15,2953.42,2921.45,2960.23,2890.9,40.04
2014/12/16,3021.52,2953.81,3021.9,2943.91,45.38
2014/12/17,3061.02,3031.95,3076.6,2993.33,54.25
2014/12/18,3057.52,3062.8,3089.79,3030.32,43.59
2014/12/19,3108.6,3053.07,3117.53,3018.42,52.11
2014/12/22,3127.44,3129.27,3189.87,3090.51,67.94
2014/12/23,3032.61,3085.08,3136.84,3025.67,43.78
2014/12/24,2972.53,3039.21,3050.51,2934.91,37.68
2014/12/25,3072.54,2992.46,3073.35,2969.87,37.69
2014/12/26,3157.6,3078.01,3164.16,3064.18,46.07
2014/12/29,3168.02,3212.56,3223.86,3126.94,51.01
2014/12/30,3165.81,3160.8,3190.3,3130.35,39.77
2014/12/31,3234.68,3172.6,3239.36,3157.26,40.6
2015/1/5,3350.52,3258.63,3369.28,3253.88,53.14
2015/1/6,3351.45,3330.8,3394.22,3303.18,50.17
2015/1/7,3373.95,3326.65,3374.9,3312.21,39.19
2015/1/8,3293.46,3371.96,3381.57,3285.1,37.11
2015/1/9,3285.41,3276.97,3404.83,3267.51,41.02
2015/1/12,3229.32,3258.21,3275.19,3191.58,32.21
2015/1/13,3235.3,3223.54,3259.39,3214.41,23.07
2015/1/14,3222.44,3242.34,3268.48,3193.98,24.02
2015/1/15,3336.45,3224.07,3337.08,3207.55,28.25
2015/1/16,3376.49,3343.6,3400.32,3340.49,33.99
2015/1/19,3116.35,3189.73,3262.21,3095.07,40.11
2015/1/20,3173.05,3114.56,3190.25,3100.48,35.71
2015/1/21,3323.61,3189.09,3337,3178.34,41.1
2015/1/22,3343.34,3327.32,3352.38,3293.98,35.34
2015/1/23,3351.76,3357.1,3406.79,3328.29,36.62
2015/1/26,3383.18,3347.26,3384.8,3321.31,31.75
2015/1/27,3352.96,3389.85,3390.22,3290.22,37.45
2015/1/28,3305.74,3325.72,3354.8,3294.65,30.19
2015/1/29,3262.3,3259,3286.79,3234.24,27.47
2015/1/30,3210.36,3273.75,3288.5,3210.31,25.83
2015/2/2,3128.3,3148.14,3175.13,3122.57,25.09
2015/2/3,3204.91,3156.09,3207.94,3129.73,24.82
2015/2/4,3174.13,3212.82,3238.98,3171.14,24.91
2015/2/5,3136.53,3251.21,3251.21,3135.82,30.61
2015/2/6,3075.91,3120.09,3129.54,3052.94,24.68
2015/2/9,3095.12,3063.51,3119.03,3049.11,20.61
2015/2/10,3141.59,3090.49,3142.1,3084.25,19.38
2015/2/11,3157.7,3145.77,3166.42,3139.05,17.28
2015/2/12,3173.42,3157.96,3181.77,3134.24,19.46
2015/2/13,3203.83,3186.81,3237.16,3182.79,26.13
2015/2/16,3222.36,3206.14,3228.85,3195.88,22.38
2015/2/17,3246.91,3230.88,3255.73,3230.77,22.83
2015/2/25,3228.84,3256.48,3257.22,3215.55,23.33
2015/2/26,3298.36,3222.15,3300.62,3202.19,30.13
2015/2/27,3310.3,3296.83,3324.55,3291.01,29.92
2015/3/2,3336.28,3332.72,3336.76,3298.67,34.64
2015/3/3,3263.05,3317.69,3317.69,3260.43,38.2
2015/3/4,3279.53,3264.18,3286.59,3250.48,29.36
2015/3/5,3248.48,3264.08,3266.64,3221.67,32.07
2015/3/6,3241.19,3248.04,3266.93,3234.53,28.29
2015/3/9,3302.41,3224.31,3307.7,3198.37,32.15
2015/3/10,3286.07,3289.08,3309.92,3277.09,28.58
2015/3/11,3290.9,3289.59,3325.05,3278.47,28.3
2015/3/12,3349.32,3314.81,3360.05,3300.49,35.73
2015/3/13,3372.91,3359.49,3391.26,3352.15,32.84
2015/3/16,3449.3,3391.16,3449.3,3377.09,39.91
2015/3/17,3502.85,3469.6,3504.12,3459.69,52.09
2015/3/18,3577.3,3510.5,3577.66,3503.85,54.52
2015/3/19,3582.27,3576.02,3600.68,3546.84,53.73
2015/3/20,3617.32,3587.08,3632.34,3569.38,51.67
2015/3/23,3687.73,3640.1,3688.25,3635.48,53.61
2015/3/24,3691.41,3692.57,3715.87,3600.7,63.96
2015/3/25,3660.73,3680.95,3693.15,3634.56,52.19
2015/3/26,3682.1,3641.94,3707.32,3615.01,48.86
2015/3/27,3691.1,3686.13,3710.48,3656.83,40.89
2015/3/30,3786.57,3710.61,3795.93,3710.61,56.47
2015/3/31,3747.9,3822.99,3835.57,3737.04,56.17
2015/4/1,3810.29,3748.34,3817.08,3742.21,44.75
2015/4/2,3825.78,3827.69,3835.45,3775.89,47.93
2015/4/3,3863.93,3803.38,3864.4,3792.21,47.3
2015/4/7,3961.38,3899.42,3961.67,3891.73,57.04
2015/4/8,3994.81,3976.53,4000.22,3903.65,61.81
2015/4/9,3957.53,4006.13,4016.4,3900.03,58.52
2015/4/10,4034.31,3947.49,4040.35,3929.32,48.43
2015/4/13,4121.71,4072.72,4128.07,4057.29,58.98
2015/4/14,4135.57,4125.78,4168.35,4091.26,61.07
2015/4/15,4084.16,4135.65,4175.49,4069.01,61.3
2015/4/16,4194.82,4055.92,4195.31,4031.24,55.12
2015/4/17,4287.3,4254.72,4317.22,4238.91,70.17
2015/4/20,4217.08,4301.35,4356,4190.68,85.71
2015/4/21,4293.62,4212.19,4294.37,4188.57,63.45
2015/4/22,4398.49,4304.6,4400.19,4297.95,68.03
2015/4/23,4414.51,4414.48,4444.41,4358.84,66.73
2015/4/24,4393.69,4355.95,4416.38,4318.12,62.86
2015/4/27,4527.4,4441.93,4529.74,4441.93,67.11
2015/4/28,4476.21,4527.64,4572.39,4432.9,76.77
2015/4/29,4476.62,4446.12,4499.94,4398.64,51.98
2015/4/30,4441.66,4483.01,4507.34,4441.05,52.67
2015/5/4,4480.46,4441.34,4487.57,4387.43,49.42
2015/5/5,4298.71,4479.85,4488.87,4282.24,57.29
2015/5/6,4229.27,4311.64,4376.35,4187.37,48.17
2015/5/7,4112.21,4197.9,4213.76,4108.01,39.46
2015/5/8,4205.92,4152.98,4206.86,4099.04,39.74
2015/5/11,4333.58,4231.27,4334.88,4187.82,48.88
2015/5/12,4401.22,4342.37,4402.31,4317.98,52.19
2015/5/13,4375.76,4402.38,4415.63,4342.48,51.05
2015/5/14,4378.31,4372.82,4397.74,4329.04,44.91
2015/5/15,4308.69,4366.82,4366.82,4278.55,43.97
2015/5/18,4283.49,4277.89,4324.83,4260.51,38.01
2015/5/19,4417.55,4285.78,4418.4,4285.78,43.67
2015/5/20,4446.29,4434.98,4520.54,4432.28,51.41
2015/5/21,4529.42,4456.43,4530.48,4438.26,46.5
2015/5/22,4657.6,4584.98,4658.27,4562.99,65.56
2015/5/25,4813.8,4660.07,4814.67,4656.82,68.25
2015/5/26,4910.9,4854.85,4911.68,4779.08,70.49
2015/5/27,4941.71,4932.85,4958.16,4857.06,68.12
2015/5/28,4620.27,4943.74,4986.5,4614.24,78.3
2015/5/29,4611.74,4603.47,4698.19,4431.56,61.13
2015/6/1,4828.74,4633.1,4829.5,4615.23,59.34
2015/6/2,4910.53,4844.7,4911.57,4797.55,62.37
2015/6/3,4909.98,4924.38,4942.06,4822.44,61.15
2015/6/4,4947.1,4912.95,4947.96,4647.41,67.5
2015/6/5,5023.1,5016.09,5051.63,4898.07,77.22
2015/6/8,5131.88,5045.69,5146.95,4997.48,85.5
2015/6/9,5113.53,5145.98,5147.45,5042.96,72.99
2015/6/10,5106.04,5049.2,5164.16,5001.49,59.7
2015/6/11,5121.59,5101.44,5122.46,5050.76,56.4
2015/6/12,5166.35,5143.34,5178.19,5103.4,62.56
2015/6/15,5062.99,5174.42,5176.79,5048.74,63.78
2015/6/16,4887.43,5004.41,5029.68,4842.1,55.08
2015/6/17,4967.9,4890.55,4983.66,4767.22,53.71
2015/6/18,4785.36,4942.52,4966.77,4780.87,50.74
2015/6/19,4478.36,4689.93,4744.08,4476.5,45.27
2015/6/23,4576.49,4471.61,4577.94,4264.77,47.35
2015/6/24,4690.15,4604.58,4691.77,4552.13,54.3
2015/6/25,4527.78,4711.76,4720.7,4483.55,57.28
2015/6/26,4192.87,4399.93,4456.9,4139.53,56.52
2015/6/29,4053.03,4289.77,4297.47,3875.05,67.38
2015/6/30,4277.22,4006.75,4279.97,3847.88,70.92
2015/7/1,4053.7,4214.15,4317.05,4043.37,59.88
2015/7/2,3912.77,4058.62,4080.39,3795.25,58.6
2015/7/3,3686.92,3793.71,3927.13,3629.56,54.82
2015/7/6,3775.91,3975.21,3975.21,3653.04,83.11
2015/7/7,3727.12,3654.78,3750.57,3585.4,69.88
2015/7/8,3507.19,3467.4,3599.25,3421.53,68.04
2015/7/9,3709.33,3432.45,3748.48,3373.54,65.69
2015/7/10,3877.8,3707.46,3959.22,3677.43,58.64
2015/7/13,3970.39,3918.99,4030.19,3858.64,64.35
2015/7/14,3924.49,3958.37,4035.43,3855.56,67.06
2015/7/15,3805.7,3874.97,3914.27,3741.25,60.13
2015/7/16,3823.18,3758.5,3877.51,3688.44,49.23
2015/7/17,3957.35,3831.42,3994.48,3814.15,48.17
2015/7/20,3992.11,3948.42,4021.33,3927.12,53.91
2015/7/21,4017.67,3939.9,4041.82,3912.8,50.43
2015/7/22,4026.05,3996.43,4042.34,3960.86,52.07
2015/7/23,4123.92,4022.27,4132.61,4019.04,56.36
2015/7/24,4070.91,4124.75,4184.45,4044.83,62.74
2015/7/27,3725.56,3985.57,4051.16,3720.44,55.6
2015/7/28,3663,3573.14,3762.53,3537.36,56.33
2015/7/29,3789.17,3689.82,3792.07,3612.06,43.44
2015/7/30,3705.77,3773.79,3844.37,3685.96,45.79
2015/7/31,3663.73,3655.67,3729.51,3620.17,35.1
2015/8/3,3622.91,3614.99,3648.94,3549.5,36.4
2015/8/4,3756.54,3621.85,3757.03,3601.29,36.29
2015/8/5,3694.57,3745.65,3782.35,3676.39,36.64
2015/8/6,3661.54,3625.5,3710.57,3614.74,27.41
2015/8/7,3744.2,3692.61,3756.74,3686.3,34.08
2015/8/10,3928.42,3786.03,3943.62,3775.85,49.73
2015/8/11,3927.91,3928.81,3970.34,3891.18,53.89
2015/8/12,3886.32,3881.23,3937.77,3871.14,44.27
2015/8/13,3954.56,3869.91,3955.79,3838.16,43.01
2015/8/14,3965.33,3976.41,4000.68,3939.84,46.8
2015/8/17,3993.67,3947.84,3994.54,3907.4,46.04
2015/8/18,3748.16,3999.13,4006.34,3743.39,54.38
2015/8/19,3794.11,3646.8,3811.43,3558.38,47.54
2015/8/20,3664.29,3754.57,3788.01,3663.61,39.01
2015/8/21,3507.74,3609.96,3652.84,3490.54,36.99
2015/8/24,3209.91,3373.48,3388.36,3191.88,33.47
2015/8/25,2964.97,3004.13,3123.03,2947.94,35.23
2015/8/26,2927.29,2980.79,3092.04,2850.71,46.67
2015/8/27,3083.59,2978.03,3085.42,2906.49,40.03
2015/8/28,3232.35,3125.26,3235.84,3102.95,44.31
2015/8/31,3205.99,3203.56,3207.86,3109.16,39.74
2015/9/1,3166.62,3157.83,3180.33,3053.74,43.24
2015/9/2,3160.17,3027.68,3194.48,3019.09,43.82
2015/9/7,3080.42,3149.38,3217.58,3066.3,29.65
2015/9/8,3170.45,3054.44,3174.71,3011.12,25.54
2015/9/9,3243.09,3182.55,3256.74,3165.7,37.53
2015/9/10,3197.89,3190.55,3243.28,3178.9,27.33
2015/9/11,3200.23,3189.48,3223.76,3163.45,22.46
2015/9/14,3114.8,3221.17,3229.48,3049.23,34.66
2015/9/15,3005.17,3043.8,3081.7,2983.92,24.92
2015/9/16,3152.26,2998.04,3182.93,2983.54,27.75
2015/9/17,3086.06,3131.98,3204.7,3085.31,31.76
2015/9/18,3097.92,3100.28,3122.05,3070.34,20.92
2015/9/21,3156.54,3072.09,3159.88,3060.86,23.99
2015/9/22,3185.62,3161.32,3213.48,3152.48,27.48
2015/9/23,3115.89,3137.72,3164.04,3104.74,23.63
2015/9/24,3142.69,3126.49,3151.16,3109.69,21.29
2015/9/25,3092.35,3130.85,3149.95,3063,23.63
2015/9/28,3100.76,3085.57,3103.07,3042.31,15.67
2015/9/29,3038.14,3055.22,3068.3,3021.16,16.32
2015/9/30,3052.78,3052.84,3073.3,3039.74,14.66
2015/10/8,3143.36,3156.07,3172.28,3133.13,23.43
2015/10/9,3183.15,3146.64,3192.72,3137.79,23.49
2015/10/12,3287.66,3193.54,3318.71,3188.41,38.63
2015/10/13,3293.23,3262.16,3298.63,3253.25,29.72
2015/10/14,3262.44,3280.02,3307.32,3256.25,29.51
2015/10/15,3338.07,3255.03,3338.3,3254.39,31.63
2015/10/16,3391.35,3358.3,3393.02,3334.85,39.55
2015/10/19,3386.7,3401.63,3423.4,3355.57,37.81
2015/10/20,3425.33,3377.55,3425.52,3357.86,31.9
2015/10/21,3320.68,3428.56,3447.26,3265.44,45.85
2015/10/22,3368.74,3292.29,3373.78,3282.99,32.37
2015/10/23,3412.43,3377.55,3422.02,3360.22,34.74
2015/10/26,3429.58,3448.65,3457.52,3402,36.56
2015/10/27,3434.34,3409.14,3441.57,3332.62,32.82
2015/10/28,3375.2,3417.01,3439.76,3367.23,29.35
2015/10/29,3387.32,3387.77,3411.71,3362.51,23.57
2015/10/30,3382.56,3380.28,3417.2,3346.59,24.36
2015/11/2,3325.08,3337.58,3391.06,3322.31,23.1
2015/11/3,3316.7,3330.32,3346.27,3302.18,19.29
2015/11/4,3459.64,3325.62,3459.65,3325.62,33.91
2015/11/5,3522.82,3459.22,3585.66,3455.53,55.33
2015/11/6,3590.03,3514.44,3596.38,3508.83,42.92
2015/11/9,3646.88,3588.5,3673.76,3588.5,50.3
2015/11/10,3640.49,3617.4,3669.53,3607.89,42.97
2015/11/11,3650.25,3635,3654.88,3605.62,36.1
2015/11/12,3632.9,3656.82,3659.31,3603.23,36.17
2015/11/13,3580.84,3600.76,3632.56,3564.81,34.59
2015/11/16,3606.96,3522.46,3607.61,3519.42,27.62
2015/11/17,3604.8,3629.98,3678.27,3598.07,38.36
2015/11/18,3568.47,3605.06,3617.07,3558.7,29.76
2015/11/19,3617.06,3573.78,3618.21,3561.04,24.79
2015/11/20,3630.5,3620.79,3640.53,3607.92,31.08
2015/11/23,3610.31,3630.87,3654.75,3598.87,31.6
2015/11/24,3616.11,3602.89,3616.48,3563.1,24.88
2015/11/25,3647.93,3614.07,3648.37,3607.52,27.3
2015/11/26,3635.55,3659.57,3668.38,3629.86,30.68
2015/11/27,3436.3,3616.54,3621.9,3412.43,35.43
2015/11/30,3445.4,3433.86,3470.37,3327.81,30.42
2015/12/1,3456.31,3442.44,3483.41,3417.55,25.24
2015/12/2,3536.91,3450.28,3538.85,3427.66,30.15
2015/12/3,3584.82,3525.73,3591.73,3517.23,28.11
2015/12/4,3524.99,3558.15,3568.97,3510.41,25.17
2015/12/7,3536.93,3529.81,3543.95,3506.62,20.83
2015/12/8,3470.07,3518.65,3518.65,3466.79,22.44
2015/12/9,3472.44,3462.58,3495.7,3454.88,19.57
2015/12/10,3455.5,3469.81,3503.65,3446.27,20.04
2015/12/11,3434.58,3441.6,3455.55,3410.92,18.29
2015/12/14,3520.67,3403.51,3521.78,3399.28,21.54
2015/12/15,3510.35,3518.13,3529.96,3496.85,20.05
2015/12/16,3516.19,3522.09,3538.69,3506.29,19.35
2015/12/17,3580,3533.63,3583.41,3533.63,28.39
2015/12/18,3578.96,3574.94,3614.7,3568.16,27.37
2015/12/21,3642.47,3568.58,3651.06,3565.75,29.98
2015/12/22,3651.77,3645.99,3652.63,3616.87,26.12
2015/12/23,3636.09,3653.28,3684.57,3633.03,29.82
2015/12/24,3612.49,3631.31,3640.22,3572.28,22.78
2015/12/25,3627.91,3614.05,3635.26,3601.74,19.85
2015/12/28,3533.78,3635.77,3641.59,3533.78,27
2015/12/29,3563.74,3528.4,3564.17,3515.52,18.26
2015/12/30,3572.88,3566.73,3573.68,3538.11,18.79
2015/12/31,3539.18,3570.47,3580.6,3538.35,17.7
2016/1/4,3296.26,3536.59,3538.69,3295.74,18.44
2016/1/5,3287.71,3196.65,3328.14,3189.6,26.69
2016/1/6,3361.84,3291.19,3362.97,3288.93,23.89
2016/1/7,3125,3309.66,3309.66,3115.89,7.06
2016/1/8,3186.41,3194.63,3235.45,3056.88,28.64
2016/1/11,3016.7,3131.85,3166.22,3016.7,27.16
2016/1/12,3022.86,3026.16,3047.66,2978.46,20.77
2016/1/13,2949.6,3041.11,3059.01,2949.29,19.43
2016/1/14,3007.65,2874.05,3012.29,2867.55,21.29
2016/1/15,2900.97,2988.05,3001.71,2883.87,19.87
2016/1/18,2913.84,2847.54,2945.45,2844.7,16.47
2016/1/19,3007.74,2914.41,3012.07,2906.4,20.53
2016/1/20,2976.69,2993.01,3016.28,2951.92,21.65
2016/1/21,2880.48,2934.39,2998.79,2880.08,19.17
2016/1/22,2916.56,2911.11,2931.36,2851.73,15.98
2016/1/25,2938.51,2934.08,2955.78,2911.83,15.3
2016/1/26,2749.79,2907.72,2911.99,2743.84,21.08
2016/1/27,2735.56,2756.08,2768.77,2638.3,21.57
2016/1/28,2655.66,2711.16,2740.54,2647.49,17.11
2016/1/29,2737.6,2652.85,2755.37,2649.79,18.67
2016/2/1,2688.85,2730.98,2735.26,2655.62,15.64
2016/2/2,2749.57,2687.98,2755.16,2687.98,15.81
2016/2/3,2739.25,2719.57,2746.07,2696.88,14.84
2016/2/4,2781.02,2751.43,2793.3,2751.31,17.04
2016/2/5,2763.49,2783.08,2790.06,2762.16,14.12
2016/2/15,2746.2,2684.96,2760.36,2682.09,12.93
2016/2/16,2836.57,2758.58,2840.62,2758.58,19.6
2016/2/17,2867.34,2829.76,2868.7,2824.36,21.69
2016/2/18,2862.89,2881.78,2893.21,2857.7,21.92
2016/2/19,2860.02,2854.9,2872.72,2840.49,16.34
2016/2/22,2927.18,2888.6,2933.96,2880.35,23.22
2016/2/23,2903.33,2925.71,2928.05,2872.28,19.97
2016/2/24,2928.9,2889.88,2929.87,2872.27,21.34
2016/2/25,2741.25,2922.24,2922.24,2729.85,27.03
2016/2/26,2767.21,2760.06,2784.75,2715.87,19.11
2016/2/29,2687.98,2754.81,2755.89,2638.96,20.74
2016/3/1,2733.17,2688.38,2747.56,2668.76,18.72
2016/3/2,2849.68,2733.77,2852.7,2732.54,27.1
2016/3/3,2859.76,2847.33,2878.45,2840.87,28.75
2016/3/4,2874.15,2848.54,2880.37,2808.85,31.25
2016/3/7,2897.34,2886.64,2911.84,2871.35,21.75
2016/3/8,2901.39,2895.67,2902.62,2802.56,23.35
2016/3/9,2862.56,2839.41,2863.01,2811.72,18.34
2016/3/10,2804.73,2847.57,2863.18,2803.48,13.9
2016/3/11,2810.31,2781.6,2815.61,2772.55,12.72
2016/3/14,2859.5,2830.08,2889.82,2823.03,19.48
2016/3/15,2864.37,2853.98,2865.79,2819.79,16.34
2016/3/16,2870.43,2858.71,2881.53,2854.19,18.65
2016/3/17,2904.83,2875.41,2921,2857.19,20.03
2016/3/18,2955.15,2915.52,2971.55,2908.74,31.33
2016/3/21,3018.8,2978.46,3028.32,2973.76,35.24
2016/3/22,2999.36,3001.63,3019.1,2988.43,27.04
2016/3/23,3009.96,2991.17,3012.56,2980.86,21.7
2016/3/24,2960.97,2986.8,2998.15,2960.54,23.7
2016/3/25,2979.43,2956.2,2981.41,2952.11,17.51
2016/3/28,2957.82,2988.01,3008.17,2948.53,20.2
2016/3/29,2919.83,2956.71,2962.2,2905.25,18.3
2016/3/30,3000.64,2941.22,3001.11,2941.22,21.04
2016/3/31,3003.92,3009.37,3023.41,2992.92,22.04
2016/4/1,3009.53,2997.09,3009.67,2956.25,20.65
2016/4/5,3053.07,3000.94,3057.33,2993.15,25.67
2016/4/6,3050.59,3039.74,3059.79,3029,23.23
2016/4/7,3008.42,3058.34,3062.36,3007.06,22.09
2016/4/8,2984.96,2988.2,2996.17,2960.46,18.79
2016/4/11,3033.96,3006.91,3048.98,3006.91,22
2016/4/12,3023.65,3031.3,3036.82,3001.32,18.27
2016/4/13,3066.64,3041.36,3097.16,3041.36,31
2016/4/14,3082.36,3080.09,3086.7,3056.99,20.82
2016/4/15,3078.12,3085.03,3089.95,3066.87,18.96
2016/4/18,3033.66,3058.46,3058.46,3022.97,18.33
2016/4/19,3042.82,3047.13,3054.5,3024.9,15.65
2016/4/20,2972.58,3050.38,3055.69,2905.05,28.31
2016/4/21,2952.89,2954.37,2990.67,2943.46,18.94
2016/4/22,2959.24,2933.03,2960.21,2926.78,13.72
2016/4/25,2946.67,2949.97,2954.09,2917.02,12.59
2016/4/26,2964.7,2944.72,2965.43,2933.97,11.77
2016/4/27,2953.67,2967.19,2976.02,2949.43,13.09
2016/4/28,2945.59,2955.74,2959.51,2916.37,13.87
2016/4/29,2938.32,2935.38,2950.58,2930.36,10.93
2016/5/3,2992.64,2940.39,2993.53,2929.81,16.87
2016/5/4,2991.27,2983.03,3004.42,2978.33,16.54
2016/5/5,2997.84,2987.02,2999.12,2977.2,14.48
2016/5/6,2913.25,2998.4,3003.59,2913.04,20.68
2016/5/9,2832.11,2896.16,2896.16,2821.83,18.04
2016/5/10,2832.59,2822.33,2845.24,2820.16,12.08
2016/5/11,2837.04,2843.54,2857.25,2818.7,13.58
2016/5/12,2835.86,2812.11,2839.28,2781.24,13.63
2016/5/13,2827.11,2828.46,2850.09,2814.11,11.43
2016/5/16,2850.86,2816.78,2851.23,2804.99,11.47
2016/5/17,2843.68,2850.93,2860.32,2832.46,12.34
2016/5/18,2807.51,2828.18,2828.26,2781.42,14.05
2016/5/19,2806.91,2802.31,2829.4,2801.55,11.16
2016/5/20,2825.48,2792.89,2825.95,2785.08,10.87
2016/5/23,2843.64,2826.31,2848.07,2826.26,12.05
2016/5/24,2821.67,2839.68,2839.7,2807.19,11.15
2016/5/25,2815.09,2835.03,2843.16,2807.75,10.35
2016/5/26,2822.44,2813.54,2827.09,2780.76,11.48
2016/5/27,2821.05,2817.97,2832.8,2809.8,10.98
2016/5/30,2822.45,2814.65,2830.97,2794.66,10.63
2016/5/31,2916.62,2822.59,2917.14,2822.59,21.53
2016/6/1,2913.51,2917.15,2929.08,2909.51,18.84
2016/6/2,2925.23,2911.22,2925.67,2906.52,15.97
2016/6/3,2938.68,2929.79,2945.52,2915.18,17.2
2016/6/6,2934.1,2940.99,2945.94,2922.28,14.2
2016/6/7,2936.04,2936.28,2938.44,2923.5,13.3
2016/6/8,2927.16,2932.38,2937.99,2908.37,14.3
